ID_Reservasi,Rute,Tanggal,Tipe_Reservasi,Nama,No_HP,Jumlah_Penumpang,Waktu_Penjemputan,Alamat_Jemput,Kendaraan,Harga,Airlines_Code,Airlines_Company,Departure_Airport,Arrival_Airport,Durasi,Alamat_Antar
KR-0867,SURABAYA-MALANG,31-01-2025,charter_harian,Febi Zulaika,08234210463,3,04:06,"Jl. Gang Rajiman No. 247, SURABAYA",H-2,1000000,,,,,10.0,"Jl. Gang Cikutra Barat No. 127, MALANG"
KR-0868,MALANG-JUANDA,06-04-2025,reguler,Hafshah Winarsih,08466990044,3,22:23,"Jl. Gang Moch. Ramdan No. 54, MALANG",Z-1,750000,QG,Citilink,Malang International Airport,Juanda International Airport,,
KR-0869,MALANG-SURABAYA,28-10-2024,charter_harian,"Melinda Ramadan, S.I.Kom",08718370964,1,13:03,"Jl. Gang Rungkut Industri No. 247, MALANG",Z-1,1800000,,,,,3.0,"Jl. Jl. Veteran No. 131, SURABAYA"
KR-0870,MALANG-SURABAYA,18-07-2024,charter_harian,Vino Yuniar,08759289890,8,08:12,"Jl. Gg. Jayawijaya No. 220, MALANG",V-52,1500000,,,,,8.0,"Jl. Gang Lembong No. 92, SURABAYA"
KR-0871,JUANDA-MALANG,21-02-2024,charter_drop,H. Raditya Firgantoro,08723139514,3,20:03,"Jl. Jl. Rungkut Industri No. 12, JUANDA",V-51,520000,GA,Garuda Indonesia,Juanda International Airport,Malang International Airport,,
KR-0872,MALANG-SURABAYA,03-04-2025,charter_harian,Indra Wasita,08541562163,4,14:40,"Jl. Gg. Antapani Lama No. 216, MALANG",H-2,1200000,,,,,10.0,"Jl. Gang Kiaracondong No. 27, SURABAYA"
KR-0873,MALANG-JUANDA,13-12-2024,charter_drop,Yance Sihombing,08785826756,6,04:22,"Jl. Gang Ahmad Dahlan No. 158, MALANG",H-2,495000,SJ,Sriwijaya Air,Malang International Airport,Juanda International Airport,,
KR-0874,MALANG-SURABAYA,02-09-2025,charter_harian,Lala Hardiansyah,08095879302,3,06:51,"Jl. Jl. S. Parman No. 62, MALANG",Z-1,1800000,,,,,8.0,"Jl. Jl. Sukajadi No. 7, SURABAYA"
KR-0875,JUANDA-MALANG,10-03-2025,charter_drop,Ida Wibisono,08101249815,5,13:49,"Jl. Jalan Rawamangun No. 16, JUANDA",Z-1,470000,AK,AirAsia,Juanda International Airport,Malang International Airport,,
KR-0876,MALANG-SURABAYA,18-10-2024,charter_harian,"Azalea Nababan, S.T.",08849034469,7,12:03,"Jl. Gg. Erlangga No. 127, MALANG",V-51,1800000,,,,,4.0,"Jl. Jl. S. Parman No. 13, SURABAYA"
KR-0877,MALANG-JUANDA,11-05-2025,reguler,"Jessica Lazuardi, S.Pt",08762428018,6,18:26,"Jl. Gang Waringin No. 171, MALANG",V-51,1205000,AK,AirAsia,Malang International Airport,Juanda International Airport,,
KR-0878,SURABAYA-MALANG,02-12-2024,charter_harian,Tira Pratiwi,08900305394,3,08:27,"Jl. Jalan K.H. Wahid Hasyim No. 154, SURABAYA",H-2,1200000,,,,,8.0,"Jl. Jl. Rajiman No. 216, MALANG"
KR-0879,JUANDA-MALANG,21-01-2024,reguler,Cayadi Tamba,08614003148,9,05:15,"Jl. Gg. HOS. Cokroaminoto No. 255, JUANDA",Z-1,1770000,QZ,AirAsia Indonesia,Juanda International Airport,Malang International Airport,,
KR-0880,JUANDA-MALANG,12-04-2024,charter_drop,"Kani Prastuti, S.Gz",08058583311,6,14:46,"Jl. Gg. Gedebage Selatan No. 109, JUANDA",V-52,495000,ID,Batik Air,Juanda International Airport,Malang International Airport,,
KR-0881,MALANG-SURABAYA,20-05-2025,charter_harian,"Darsirah Nainggolan, S.Kom",08605440486,10,23:15,"Jl. Gang Cikutra Timur No. 219, MALANG",X-2,1950000,,,,,1.0,"Jl. Jalan Sentot Alibasa No. 242, SURABAYA"
KR-0882,SURABAYA-MALANG,05-06-2025,charter_harian,Kambali Hutagalung,08787522082,4,15:18,"Jl. Jalan Kebonjati No. 191, SURABAYA",R-1,1500000,,,,,4.0,"Jl. Jalan Abdul Muis No. 149, MALANG"
KR-0883,SURABAYA-MALANG,23-10-2025,charter_harian,Usyi Sihombing,08153474857,10,07:47,"Jl. Jl. Cikutra Barat No. 283, SURABAYA",Z-1,1800000,,,,,5.0,"Jl. Gg. Dipenogoro No. 128, MALANG"
KR-0884,SURABAYA-MALANG,16-10-2024,charter_harian,Bahuwirya Latupono,08274618024,1,08:08,"Jl. Jalan Gardujati No. 93, SURABAYA",Z-1,1200000,,,,,3.0,"Jl. Jalan Erlangga No. 136, MALANG"
KR-0885,MALANG-SURABAYA,18-08-2024,charter_harian,Legawa Tarihoran,08166730542,4,01:29,"Jl. Jalan Tebet Barat Dalam No. 184, MALANG",Z-1,650000,,,,,2.0,"Jl. Gg. Ahmad Dahlan No. 295, SURABAYA"
KR-0886,JUANDA-MALANG,18-07-2024,reguler,"R. Adikara Yolanda, S.H.",08692495342,6,16:19,"Jl. Gang Sukabumi No. 39, JUANDA",Z-1,1155000,QZ,AirAsia Indonesia,Juanda International Airport,Malang International Airport,,
KR-0887,SURABAYA-MALANG,27-07-2025,charter_harian,Cengkir Kuswoyo,08562286410,4,13:18,"Jl. Gang Jayawijaya No. 268, SURABAYA",H-2,1500000,,,,,1.0,"Jl. Jalan Ahmad Yani No. 154, MALANG"
KR-0888,JUANDA-MALANG,11-01-2025,charter_drop,Karimah Hidayat,08182834558,2,06:00,"Jl. Gg. Dipenogoro No. 286, JUANDA",Z-1,395000,JT,Lion Air,Juanda International Airport,Malang International Airport,,
KR-0889,JUANDA-MALANG,23-05-2024,reguler,Vanya Latupono,08964414105,7,20:00,"Jl. Gang Dipenogoro No. 33, JUANDA",V-51,1460000,AK,AirAsia,Juanda International Airport,Malang International Airport,,
KR-0890,JUANDA-MALANG,18-03-2025,charter_drop,dr. Wani Oktaviani,08341255872,10,18:51,"Jl. Jl. Pelajar Pejuang No. 48, JUANDA",V-51,645000,QZ,AirAsia Indonesia,Juanda International Airport,Malang International Airport,,
KR-0891,MALANG-JUANDA,08-10-2024,charter_drop,"R. Faizah Uwais, M.Kom.",08187268941,5,00:24,"Jl. Jl. Veteran No. 216, MALANG",H-2,470000,OD,Batik Air Malaysia/Malindo,Malang International Airport,Juanda International Airport,,
KR-0892,JUANDA-MALANG,16-10-2024,reguler,"drg. Bakianto Riyanti, M.Kom.",08675461699,5,05:19,"Jl. Jalan Gedebage Selatan No. 155, JUANDA",V-51,950000,JT,Lion Air,Juanda International Airport,Malang International Airport,,
KR-0893,JUANDA-MALANG,01-01-2024,charter_drop,Eja Winarsih,08156985580,6,15:56,"Jl. Jalan Cikapayang No. 170, JUANDA",Z-1,495000,SJ,Sriwijaya Air,Juanda International Airport,Malang International Airport,,
KR-0894,JUANDA-MALANG,12-02-2025,charter_drop,Usyi Puspasari,08711692474,4,01:59,"Jl. Jl. Surapati No. 140, JUANDA",Z-1,445000,QZ,AirAsia Indonesia,Juanda International Airport,Malang International Airport,,
KR-0895,JUANDA-MALANG,24-08-2024,reguler,Mumpuni Sihombing,08078974935,3,07:50,"Jl. Gang Tubagus Ismail No. 42, JUANDA",Z-1,540000,AK,AirAsia,Juanda International Airport,Malang International Airport,,
KR-0896,MALANG-SURABAYA,12-04-2025,charter_harian,Tari Hariyah,08930056800,9,20:54,"Jl. Gg. Moch. Ramdan No. 59, MALANG",X-2,750000,,,,,3.0,"Jl. Jalan Cikapayang No. 51, SURABAYA"
KR-0897,JUANDA-MALANG,29-02-2024,charter_drop,Azalea Ramadan,08561996234,9,02:09,"Jl. Jl. Tebet Barat Dalam No. 116, JUANDA",Z-1,570000,QG,Citilink,Juanda International Airport,Malang International Airport,,
KR-0898,MALANG-JUANDA,13-03-2024,charter_drop,drg. Viman Rajasa,08105834961,5,17:32,"Jl. Jl. M.T Haryono No. 239, MALANG",Z-1,470000,JT,Lion Air,Malang International Airport,Juanda International Airport,,
KR-0899,SURABAYA-MALANG,22-07-2025,charter_harian,Eka Najmudin,08067347970,8,08:37,"Jl. Jalan Rajiman No. 21, SURABAYA",X-2,1800000,,,,,2.0,"Jl. Gang Otto Iskandardinata No. 160, MALANG"
KR-0900,MALANG-SURABAYA,24-12-2024,charter_harian,Dartono Pangestu,08628684379,2,20:20,"Jl. Jl. Suniaraja No. 12, MALANG",V-52,1300000,,,,,2.0,"Jl. Jl. Peta No. 279, SURABAYA"
KR-0901,SURABAYA-MALANG,07-06-2025,charter_harian,Warta Najmudin,08018002338,3,04:30,"Jl. Gg. Ahmad Dahlan No. 290, SURABAYA",H-2,1200000,,,,,1.0,"Jl. Jalan Cempaka No. 66, MALANG"
KR-0902,SURABAYA-MALANG,03-02-2025,charter_harian,Alika Habibi,08271661760,8,06:56,"Jl. Jalan Suniaraja No. 265, SURABAYA",V-50,650000,,,,,4.0,"Jl. Jl. Jamika No. 180, MALANG"
KR-0903,MALANG-JUANDA,13-12-2025,charter_drop,"Cinta Wasita, S.T.",08882627612,2,22:02,"Jl. Gang Kiaracondong No. 299, MALANG",H-2,545000,ID,Batik Air,Malang International Airport,Juanda International Airport,,
KR-0904,SURABAYA-MALANG,06-01-2024,charter_harian,Rahmi Nuraini,08017869394,8,02:34,"Jl. Gg. Rawamangun No. 191, SURABAYA",Z-1,1200000,,,,,6.0,"Jl. Jalan Gardujati No. 175, MALANG"
KR-0905,SURABAYA-MALANG,23-09-2025,charter_harian,"Laras Waluyo, M.TI.",08775534118,9,15:39,"Jl. Gg. W.R. Supratman No. 134, SURABAYA",S-2,1200000,,,,,2.0,"Jl. Jalan M.H Thamrin No. 40, MALANG"
KR-0906,MALANG-JUANDA,13-06-2024,reguler,Danuja Wibisono,08230087878,1,04:47,"Jl. Jalan Cikutra Timur No. 250, MALANG",Z-1,180000,JT,Lion Air,Malang International Airport,Juanda International Airport,,
KR-0907,MALANG-JUANDA,13-12-2024,reguler,Digdaya Mandasari,08006530309,1,11:33,"Jl. Jalan K.H. Wahid Hasyim No. 9, MALANG",Z-1,180000,QG,Citilink,Malang International Airport,Juanda International Airport,,
KR-0908,MALANG-SURABAYA,13-03-2025,charter_harian,Dasa Pudjiastuti,08271352703,7,04:49,"Jl. Gang Pasir Koja No. 23, MALANG",V-50,1200000,,,,,6.0,"Jl. Gang Pacuan Kuda No. 184, SURABAYA"
KR-0909,MALANG-SURABAYA,28-12-2024,charter_harian,KH. Irwan Riyanti,08396916311,3,15:21,"Jl. Jalan Joyoboyo No. 216, MALANG",Z-1,1500000,,,,,10.0,"Jl. Gg. S. Parman No. 282, SURABAYA"
KR-0910,MALANG-SURABAYA,29-08-2024,charter_harian,Lukman Prabowo,08412060509,9,15:43,"Jl. Gg. Moch. Ramdan No. 182, MALANG",Z-1,1000000,,,,,3.0,"Jl. Gg. Kiaracondong No. 192, SURABAYA"
KR-0911,JUANDA-MALANG,06-02-2024,reguler,Clara Susanti,08229020217,4,23:10,"Jl. Gang Jamika No. 114, JUANDA",R-1,895000,SJ,Sriwijaya Air,Juanda International Airport,Malang International Airport,,
KR-0912,MALANG-JUANDA,01-05-2024,charter_drop,"Setya Adriansyah, S.I.Kom",08399215981,10,16:21,"Jl. Gang Cikutra Timur No. 7, MALANG",S-2,595000,ID,Batik Air,Malang International Airport,Juanda International Airport,,
KR-0913,SURABAYA-MALANG,26-03-2025,charter_harian,Tami Kuswandari,08571553271,4,14:54,"Jl. Jl. Jayawijaya No. 53, SURABAYA",Z-1,650000,,,,,3.0,"Jl. Jalan Bangka Raya No. 280, MALANG"
KR-0914,JUANDA-MALANG,25-03-2024,charter_drop,dr. Mustika Mangunsong,08702790878,9,04:22,"Jl. Gang Surapati No. 127, JUANDA",Z-1,570000,ID,Batik Air,Juanda International Airport,Malang International Airport,,
KR-0915,JUANDA-MALANG,11-04-2025,reguler,Bagiya Budiyanto,08541433040,2,16:12,"Jl. Jl. KH Amin Jasuta No. 240, JUANDA",H-2,360000,SJ,Sriwijaya Air,Juanda International Airport,Malang International Airport,,
KR-0916,MALANG-SURABAYA,01-04-2024,charter_harian,dr. Sadina Rahmawati,08430623024,9,13:14,"Jl. Gg. Stasiun Wonokromo No. 197, MALANG",Z-1,1200000,,,,,6.0,"Jl. Gang Erlangga No. 70, SURABAYA"
KR-0917,JUANDA-MALANG,09-09-2025,charter_drop,"Drs. Luthfi Hastuti, S.Kom",08837929182,1,03:42,"Jl. Gang Asia Afrika No. 280, JUANDA",Z-1,395000,ID,Batik Air,Juanda International Airport,Malang International Airport,,
KR-0918,MALANG-JUANDA,03-04-2025,charter_drop,Rini Putra,08889436293,7,14:37,"Jl. Gang Erlangga No. 263, MALANG",Z-1,900000,JT,Lion Air,Malang International Airport,Juanda International Airport,,
KR-0919,SURABAYA-MALANG,14-04-2025,charter_harian,Setya Adriansyah,08961868712,7,23:50,"Jl. Gg. Dipatiukur No. 3, SURABAYA",H-2,1950000,,,,,8.0,"Jl. Gg. R.E Martadinata No. 148, MALANG"
KR-0920,SURABAYA-MALANG,15-01-2024,charter_harian,Iriana Melani,08607349550,7,03:32,"Jl. Gang Dipenogoro No. 298, SURABAYA",Z-1,1200000,,,,,9.0,"Jl. Gang Jend. A. Yani No. 131, MALANG"
KR-0921,JUANDA-MALANG,30-03-2025,charter_drop,Uda Permadi,08698788645,2,05:24,"Jl. Jalan Erlangga No. 140, JUANDA",H-2,900000,JT,Lion Air,Juanda International Airport,Malang International Airport,,
KR-0922,MALANG-SURABAYA,28-03-2024,charter_harian,Hana Pertiwi,08732679540,1,15:21,"Jl. Gang Waringin No. 12, MALANG",Z-1,1200000,,,,,5.0,"Jl. Gg. Raya Setiabudhi No. 270, SURABAYA"
KR-0923,SURABAYA-MALANG,24-06-2025,charter_harian,Cici Firgantoro,08507408506,6,15:05,"Jl. Jalan Ahmad Dahlan No. 161, SURABAYA",V-52,650000,,,,,5.0,"Jl. Gang Kiaracondong No. 49, MALANG"
KR-0924,SURABAYA-MALANG,17-10-2024,charter_harian,Putri Prastuti,08963827666,8,16:54,"Jl. Gg. Tebet Barat Dalam No. 195, SURABAYA",Z-1,1000000,,,,,8.0,"Jl. Jl. Stasiun Wonokromo No. 221, MALANG"
KR-0925,MALANG-JUANDA,16-04-2025,reguler,Ayu Saptono,08686773342,10,23:49,"Jl. Gg. Soekarno Hatta No. 261, MALANG",Z-1,2125000,OD,Batik Air Malaysia/Malindo,Malang International Airport,Juanda International Airport,,
KR-0926,MALANG-SURABAYA,23-10-2024,charter_harian,"dr. Hilda Sirait, S.IP",08017801348,1,21:29,"Jl. Gg. W.R. Supratman No. 13, MALANG",H-2,1100000,,,,,5.0,"Jl. Jl. R.E Martadinata No. 147, SURABAYA"
KR-0927,MALANG-SURABAYA,20-03-2025,charter_harian,Dadap Rahayu,08540162934,10,09:48,"Jl. Gg. S. Parman No. 36, MALANG",H-2,650000,,,,,9.0,"Jl. Gang Yos Sudarso No. 267, SURABAYA"
KR-0928,MALANG-JUANDA,10-08-2025,charter_drop,"Victoria Usamah, M.TI.",08106457541,10,16:13,"Jl. Gang Setiabudhi No. 222, MALANG",H-2,595000,AK,AirAsia,Malang International Airport,Juanda International Airport,,
KR-0929,MALANG-JUANDA,09-06-2025,reguler,"R.A. Dewi Kusumo, M.Kom.",08052587007,8,03:56,"Jl. Jl. Pacuan Kuda No. 293, MALANG",X-2,1565000,JT,Lion Air,Malang International Airport,Juanda International Airport,,
KR-0930,MALANG-JUANDA,19-02-2024,reguler,Taufan Melani,08256636713,7,20:05,"Jl. Gg. Gegerkalong Hilir No. 176, MALANG",H-2,1460000,ID,Batik Air,Malang International Airport,Juanda International Airport,,
KR-0931,SURABAYA-MALANG,20-01-2025,charter_harian,"Hj. Nabila Saptono, S.Sos",08559528840,3,22:21,"Jl. Jl. Cihampelas No. 94, SURABAYA",H-2,1350000,,,,,2.0,"Jl. Jalan Cihampelas No. 270, MALANG"
KR-0932,SURABAYA-MALANG,27-11-2025,charter_harian,Nadia Setiawan,08757741886,9,10:11,"Jl. Gg. Rajawali Barat No. 261, SURABAYA",Z-1,1000000,,,,,6.0,"Jl. Jalan Cikutra Barat No. 214, MALANG"
KR-0933,JUANDA-MALANG,27-02-2024,charter_drop,Cahyono Saptono,08443197450,3,11:25,"Jl. Gang Cempaka No. 33, JUANDA",S-2,420000,ID,Batik Air,Juanda International Airport,Malang International Airport,,
KR-0934,MALANG-SURABAYA,07-07-2024,charter_harian,"R. Ulya Laksita, M.Ak",08638349220,7,22:15,"Jl. Jl. Dr. Djunjunan No. 37, MALANG",V-52,1950000,,,,,5.0,"Jl. Gg. Sentot Alibasa No. 257, SURABAYA"
KR-0935,MALANG-JUANDA,26-03-2024,reguler,dr. Mila Wahyuni,08513339152,2,15:17,"Jl. Gg. Moch. Ramdan No. 99, MALANG",V-50,360000,QG,Citilink,Malang International Airport,Juanda International Airport,,
KR-0936,MALANG-JUANDA,21-05-2024,charter_drop,"Nasrullah Aryani, S.E.",08297048894,2,05:37,"Jl. Gang Pacuan Kuda No. 101, MALANG",H-2,395000,OD,Batik Air Malaysia/Malindo,Malang International Airport,Juanda International Airport,,
KR-0937,MALANG-SURABAYA,20-05-2024,charter_harian,Restu Nasyidah,08471443353,3,09:28,"Jl. Jalan Monginsidi No. 240, MALANG",X-2,1200000,,,,,9.0,"Jl. Gg. Yos Sudarso No. 194, SURABAYA"
KR-0938,MALANG-SURABAYA,10-12-2024,charter_harian,Daruna Kurniawan,08024202247,9,04:50,"Jl. Gg. Stasiun Wonokromo No. 5, MALANG",H-2,650000,,,,,6.0,"Jl. Gang Moch. Ramdan No. 108, SURABAYA"
KR-0939,MALANG-SURABAYA,17-04-2024,charter_harian,"Kasiran Natsir, S.Kom",08026128693,8,13:59,"Jl. Jl. Pacuan Kuda No. 111, MALANG",Z-1,650000,,,,,6.0,"Jl. Gang Suniaraja No. 272, SURABAYA"
KR-0940,MALANG-SURABAYA,19-07-2025,charter_harian,"dr. Patricia Hutasoit, S.Pt",08850604569,1,23:05,"Jl. Gg. Ciwastra No. 210, MALANG",V-50,1150000,,,,,2.0,"Jl. Gg. Dipenogoro No. 256, SURABAYA"
KR-0941,SURABAYA-MALANG,02-08-2025,charter_harian,"Yulia Sirait, S.Pt",08081363559,7,21:55,"Jl. Gang Sadang Serang No. 201, SURABAYA",H-2,1100000,,,,,8.0,"Jl. Jl. Pasir Koja No. 183, MALANG"
KR-0942,MALANG-JUANDA,26-09-2025,reguler,Ir. Kurnia Mulyani,08878065544,3,23:09,"Jl. Gg. Asia Afrika No. 213, MALANG",Z-1,690000,GA,Garuda Indonesia,Malang International Airport,Juanda International Airport,,
KR-0943,JUANDA-MALANG,03-03-2025,charter_drop,Gawati Lazuardi,08183826600,6,02:11,"Jl. Gg. Medokan Ayu No. 117, JUANDA",H-2,495000,AK,AirAsia,Juanda International Airport,Malang International Airport,,
KR-0944,MALANG-JUANDA,02-01-2025,reguler,Mahfud Napitupulu,08037673557,4,00:27,"Jl. Jalan H.J Maemunah No. 204, MALANG",Z-1,745000,JT,Lion Air,Malang International Airport,Juanda International Airport,,
KR-0945,SURABAYA-MALANG,25-05-2025,charter_harian,Lintang Adriansyah,08705043385,8,03:49,"Jl. Jl. Sadang Serang No. 122, SURABAYA",V-52,1500000,,,,,2.0,"Jl. Jalan Jend. A. Yani No. 171, MALANG"
KR-0946,MALANG-SURABAYA,22-05-2024,charter_harian,Septi Oktaviani,08112170347,5,20:57,"Jl. Jalan Rajawali Barat No. 174, MALANG",S-2,1900000,,,,,3.0,"Jl. Gang Gedebage Selatan No. 101, SURABAYA"
KR-0947,MALANG-JUANDA,17-06-2024,reguler,Darimin Safitri,08365612505,7,07:33,"Jl. Jl. Jayawijaya No. 215, MALANG",V-50,1360000,SJ,Sriwijaya Air,Malang International Airport,Juanda International Airport,,
KR-0948,JUANDA-MALANG,12-06-2025,reguler,Dinda Anggriawan,08097165252,5,03:32,"Jl. Gg. Ahmad Dahlan No. 157, JUANDA",V-52,950000,AK,AirAsia,Juanda International Airport,Malang International Airport,,
KR-0949,MALANG-JUANDA,30-08-2024,reguler,"Zalindra Winarsih, S.Psi",08572075641,2,15:54,"Jl. Jalan Jamika No. 124, MALANG",Z-1,360000,AK,AirAsia,Malang International Airport,Juanda International Airport,,
KR-0950,MALANG-SURABAYA,22-02-2025,charter_harian,Ir. Tiara Saptono,08479167714,4,07:13,"Jl. Gg. Sentot Alibasa No. 184, MALANG",X-2,1800000,,,,,9.0,"Jl. Gg. Jayawijaya No. 169, SURABAYA"
KR-0951,MALANG-JUANDA,20-07-2025,charter_drop,Endah Santoso,08467190979,3,20:25,"Jl. Jalan Setiabudhi No. 130, MALANG",H-2,520000,QG,Citilink,Malang International Airport,Juanda International Airport,,
KR-0952,MALANG-JUANDA,01-10-2025,reguler,R.A. Zizi Lailasari,08306904951,5,08:20,"Jl. Gg. KH Amin Jasuta No. 78, MALANG",Z-1,950000,JT,Lion Air,Malang International Airport,Juanda International Airport,,
KR-0953,MALANG-SURABAYA,03-03-2025,charter_harian,Zizi Nainggolan,08596210467,9,00:20,"Jl. Gang Rawamangun No. 293, MALANG",H-2,1000000,,,,,5.0,"Jl. Jl. W.R. Supratman No. 144, SURABAYA"
KR-0954,MALANG-SURABAYA,01-09-2025,charter_harian,Cakrawala Wastuti,08660230710,6,14:25,"Jl. Jl. Dr. Djunjunan No. 299, MALANG",Z-1,1800000,,,,,9.0,"Jl. Gg. Pasir Koja No. 5, SURABAYA"
KR-0955,JUANDA-MALANG,13-02-2024,reguler,"Kania Thamrin, M.Farm",08894273571,3,15:49,"Jl. Gg. Cempaka No. 212, JUANDA",V-51,540000,QG,Citilink,Juanda International Airport,Malang International Airport,,
KR-0956,MALANG-SURABAYA,30-04-2025,charter_harian,H. Jarwi Kuswoyo,08158383866,1,18:01,"Jl. Jalan Merdeka No. 155, MALANG",H-2,700000,,,,,1.0,"Jl. Jl. M.H Thamrin No. 115, SURABAYA"
KR-0957,SURABAYA-MALANG,14-12-2024,charter_harian,"KH. Kemba Hastuti, M.TI.",08339576230,8,11:02,"Jl. Jalan Cikutra Timur No. 185, SURABAYA",S-2,650000,,,,,3.0,"Jl. Gg. Ahmad Yani No. 134, MALANG"
KR-0958,MALANG-SURABAYA,17-01-2025,charter_harian,Safina Kuswandari,08318808059,5,00:48,"Jl. Gang Jakarta No. 46, MALANG",V-52,650000,,,,,8.0,"Jl. Gg. Rawamangun No. 54, SURABAYA"
KR-0959,JUANDA-MALANG,21-01-2025,charter_drop,Ir. Galuh Napitupulu,08926935870,5,13:57,"Jl. Jl. KH Amin Jasuta No. 31, JUANDA",Z-1,470000,AK,AirAsia,Juanda International Airport,Malang International Airport,,
KR-0960,MALANG-JUANDA,06-07-2025,charter_drop,Kawaya Kuswandari,08445727630,5,09:12,"Jl. Jalan Pacuan Kuda No. 243, MALANG",V-50,470000,QZ,AirAsia Indonesia,Malang International Airport,Juanda International Airport,,
KR-0961,SURABAYA-MALANG,15-01-2024,charter_harian,Xanana Utama,08528494888,1,01:29,"Jl. Gg. Peta No. 16, SURABAYA",V-50,1200000,,,,,4.0,"Jl. Gang W.R. Supratman No. 216, MALANG"
KR-0962,MALANG-JUANDA,14-11-2024,charter_drop,Dr. Maida Hartati,08911078563,9,18:01,"Jl. Gang Lembong No. 195, MALANG",R-1,620000,OD,Batik Air Malaysia/Malindo,Malang International Airport,Juanda International Airport,,
KR-0963,JUANDA-MALANG,31-12-2024,charter_drop,Malik Mardhiyah,08613844356,1,00:35,"Jl. Gang Cikutra Barat No. 51, JUANDA",H-2,395000,GA,Garuda Indonesia,Juanda International Airport,Malang International Airport,,
KR-0964,SURABAYA-MALANG,11-03-2024,charter_harian,Rizki Jailani,08948352100,3,01:55,"Jl. Jl. Sadang Serang No. 198, SURABAYA",H-2,1000000,,,,,8.0,"Jl. Jl. Cikapayang No. 219, MALANG"
KR-0965,MALANG-JUANDA,15-11-2024,reguler,"Ir. Vera Hartati, S.I.Kom",08727551110,6,04:41,"Jl. Gang Moch. Ramdan No. 201, MALANG",Z-1,1155000,QG,Citilink,Malang International Airport,Juanda International Airport,,
KR-0966,SURABAYA-MALANG,13-04-2024,charter_harian,Putri Gunarto,08492485572,4,20:41,"Jl. Jl. M.H Thamrin No. 84, SURABAYA",Z-1,1600000,,,,,6.0,"Jl. Jl. Kebonjati No. 78, MALANG"
KR-0967,MALANG-JUANDA,04-08-2024,charter_drop,"R. Raharja Hidayanto, S.Ked",08262847678,7,13:14,"Jl. Gang Tebet Barat Dalam No. 268, MALANG",R-1,520000,ID,Batik Air,Malang International Airport,Juanda International Airport,,
KR-0968,MALANG-SURABAYA,14-05-2024,charter_harian,Drs. Olivia Yulianti,08165027377,6,10:37,"Jl. Jalan Kebonjati No. 32, MALANG",H-2,1800000,,,,,1.0,"Jl. Gg. Ciumbuleuit No. 130, SURABAYA"
KR-0969,MALANG-SURABAYA,31-03-2025,charter_harian,"Winda Uyainah, S.E.",08012732282,5,13:27,"Jl. Gang Lembong No. 212, MALANG",H-2,1500000,,,,,7.0,"Jl. Jl. Jakarta No. 159, SURABAYA"
KR-0970,JUANDA-MALANG,06-04-2024,charter_drop,Zulaikha Saputra,08957424488,3,15:47,"Jl. Jalan BKR No. 159, JUANDA",Z-1,420000,AK,AirAsia,Juanda International Airport,Malang International Airport,,
KR-0971,SURABAYA-MALANG,29-07-2025,charter_harian,Luthfi Fujiati,08882518630,3,01:39,"Jl. Gg. Tebet Barat Dalam No. 78, SURABAYA",Z-1,1000000,,,,,8.0,"Jl. Gang Cempaka No. 158, MALANG"
KR-0972,MALANG-SURABAYA,06-04-2025,charter_harian,"Hj. Tantri Manullang, M.TI.",08842213448,9,12:15,"Jl. Jalan Cihampelas No. 147, MALANG",H-2,1200000,,,,,2.0,"Jl. Jl. Ronggowarsito No. 4, SURABAYA"
KR-0973,MALANG-SURABAYA,20-06-2024,charter_harian,Novi Padmasari,08997658369,8,04:35,"Jl. Gg. K.H. Wahid Hasyim No. 177, MALANG",H-2,1000000,,,,,4.0,"Jl. Gang Jakarta No. 172, SURABAYA"
KR-0974,MALANG-JUANDA,16-10-2025,reguler,R. Reza Samosir,08032459622,9,11:11,"Jl. Gang H.J Maemunah No. 48, MALANG",Z-1,1770000,SJ,Sriwijaya Air,Malang International Airport,Juanda International Airport,,
KR-0975,SURABAYA-MALANG,21-10-2024,charter_harian,Paulin Suwarno,08557052092,7,03:20,"Jl. Gg. Bangka Raya No. 114, SURABAYA",Z-1,1500000,,,,,6.0,"Jl. Gg. Laswi No. 64, MALANG"
KR-0976,JUANDA-MALANG,03-09-2025,reguler,Lanjar Sihombing,08062994379,4,11:40,"Jl. Gang Pacuan Kuda No. 52, JUANDA",Z-1,745000,GA,Garuda Indonesia,Juanda International Airport,Malang International Airport,,
KR-0977,JUANDA-MALANG,04-08-2024,reguler,Wulan Natsir,08709007166,5,08:33,"Jl. Gang Ahmad Dahlan No. 184, JUANDA",X-2,950000,QG,Citilink,Juanda International Airport,Malang International Airport,,
KR-0978,MALANG-SURABAYA,08-08-2025,charter_harian,Yuni Uwais,08215095008,1,15:32,"Jl. Gang W.R. Supratman No. 162, MALANG",H-2,1000000,,,,,9.0,"Jl. Jl. Tubagus Ismail No. 108, SURABAYA"
KR-0979,MALANG-JUANDA,01-03-2025,charter_drop,Chandra Mangunsong,08359520976,10,15:49,"Jl. Gg. Jend. Sudirman No. 250, MALANG",Z-1,595000,QG,Citilink,Malang International Airport,Juanda International Airport,,
KR-0980,SURABAYA-MALANG,05-04-2025,charter_harian,Irma Zulkarnain,08038768054,2,21:53,"Jl. Jl. W.R. Supratman No. 228, SURABAYA",H-2,1600000,,,,,2.0,"Jl. Gg. Siliwangi No. 37, MALANG"
